  Scalars from the TRANSP run =141711P07   dir = TRANSP.   time =     0.4700
    1 BZXR       0.465E+02 VACUUM FIELD "BZ*R"       TESLA*CM  :(scalar)  
    1 PINJ_D     0.192E+07 TOTAL INJECTED D BEAM POW WATTS     :(scalar)  
   2.1890E+04   1.7398E+04   1.2352E+04   7.7249E+03   4.5899E+03
   2.5792E+03   1.5053E+03   9.3541E+02   4.1103E+02   1.8113E+02
   9.3186E+01   5.4976E+01   3.3403E+01   2.0968E+01   1.5844E+01
   20 TMINI_H    (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 NMINI_H    (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 EMINPER_H  (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 EMINPAR_H  (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 ZEFFP      PLASMA COMPOSITION ZEFF PROFILE                  :X         
   1.1716E+00   1.1765E+00   1.1849E+00   1.1958E+00   1.2035E+00
   1.2058E+00   1.2022E+00   1.1893E+00   1.1646E+00   1.1519E+00
   1.1500E+00   1.1500E+00   1.1500E+00   1.1500E+00   1.1500E+00
   1.1500E+00   1.1500E+00   1.1500E+00   1.1500E+00   1.1500E+00
   20 PFE        (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 PFI        (no-such-item)                                   :          
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   20 OMEGA      TOROIDAL ANGULAR VELOCITY        RAD/SEC         :X         
   2.3736E+05   2.2783E+05   2.1483E+05   1.9690E+05   1.7520E+05
   1.5159E+05   1.2766E+05   1.0423E+05   7.9907E+04   5.6167E+04
   3.8967E+04   2.9124E+04   1.9102E+04   7.9158E+03   1.7603E+03
   3.1319E+02   6.7548E+01   1.3577E+01   1.7282E+00   4.4718E-01
   20 OMEGB      BEAM ION AVG ANG.VELOCITY        RAD/SEC         :X         
   8.8023E+05   8.8410E+05   8.9454E+05   9.1160E+05   9.4844E+05
   1.0016E+06   1.0449E+06   1.0383E+06   9.5245E+05   8.3107E+05
   7.1174E+05   6.2163E+05   5.4749E+05   4.8791E+05   4.4357E+05
   4.5443E+05   4.6577E+05   4.5820E+05   4.6035E+05   4.7167E+05
   20 VRPOT      RADIAL ELECTRICAL POTENTIAL      VOLTS           :XB        
   8.4232E+03   8.0011E+03   7.3407E+03   6.4935E+03   5.5092E+03
   4.4349E+03   3.3228E+03   2.2580E+03   1.3894E+03   8.0664E+02
   4.4182E+02   1.9596E+02   5.4583E+01   8.3964E+00   1.3921E+00
   1.0802E-01  -7.4366E-02  -1.1353E-01  -1.2347E-01   0.0000E+00
Fourier moments of up/down-symm flux surfaces
cos(k*theta) moments
   20 RMC00      0TH ASYM R MOMENT                CM              :XB        
   1.0225E+02   1.0201E+02   1.0160E+02   1.0104E+02   1.0033E+02
   9.9479E+01   9.8509E+01   9.7410E+01   9.6179E+01   9.4814E+01
   9.3306E+01   9.1668E+01   8.9935E+01   8.8133E+01   8.6285E+01
   8.4411E+01   8.2533E+01   8.0669E+01   7.8837E+01   7.6999E+01
   20 RMC01      1st ASYM R COS MOMENT            CM              :XB        
   4.2178E+00   8.4304E+00   1.2632E+01   1.6825E+01   2.1023E+01
   2.5260E+01   2.9550E+01   3.3834E+01   3.7999E+01   4.1920E+01
   4.5493E+01   4.8710E+01   5.1626E+01   5.4252E+01   5.6599E+01
   5.8677E+01   6.0502E+01   6.2089E+01   6.3450E+01   6.4621E+01
   20 RMC02      2nd ASYM R COS MOMENT            CM              :XB        
   2.1495E-02   8.3995E-02   1.8452E-01   3.1738E-01   4.7038E-01
   6.1787E-01   7.4136E-01   8.5700E-01   1.0187E+00   1.2837E+00
   1.6715E+00   2.1554E+00   2.6937E+00   3.2840E+00   3.9267E+00
